Date,Open,High,Low,Close,Adj Close,Volume
2017-05-25,3.674900,3.690000,3.649100,3.674900,3.674900,0
2017-05-26,3.667200,3.674800,3.633500,3.667200,3.667200,0
2017-05-29,3.643000,3.661300,3.621000,3.643000,3.643000,0
2017-05-30,3.620400,3.656000,3.607500,3.620400,3.620400,0
2017-05-31,3.635700,3.654500,3.626400,3.635700,3.635700,0
2017-06-01,3.622200,3.633600,3.597700,3.623800,3.623800,0
2017-06-02,3.642200,3.653500,3.621600,3.642200,3.642200,0
2017-06-05,3.621600,3.701100,3.621600,3.660200,3.660200,0
2017-06-06,3.707900,3.713900,3.684800,3.707900,3.707900,0
2017-06-07,3.690600,3.692000,3.662500,3.690600,3.690600,0
2017-06-08,3.649800,3.689900,3.647300,3.676100,3.676100,0
2017-06-09,3.646600,3.667700,3.621300,3.642800,3.642800,0
2017-06-12,3.687300,3.706000,3.621300,3.621300,3.621300,0
2017-06-13,3.711500,3.731600,3.693500,3.711700,3.711700,0
2017-06-14,3.712700,3.717900,3.688500,3.712700,3.712700,0
2017-06-15,3.667000,3.672700,3.631100,3.667000,3.667000,0
2017-06-16,3.631100,3.679500,3.631100,3.646200,3.646200,0
2017-06-19,3.683200,3.701600,3.661900,3.683200,3.683200,0
2017-06-20,3.654300,3.698000,3.635800,3.654300,3.654300,0
2017-06-21,3.700400,3.708300,3.684400,3.700400,3.700400,0
2017-06-22,3.719900,3.731400,3.698700,3.719900,3.719900,0
2017-06-23,3.698700,3.736100,3.698700,3.721600,3.721600,0
2017-06-26,3.738000,3.741700,3.700500,3.738000,3.738000,0
2017-06-27,3.682200,3.756300,3.682200,3.682200,3.682200,0
2017-06-28,3.753000,3.768900,3.724300,3.753000,3.753000,0
2017-06-29,3.729200,3.772900,3.717200,3.730800,3.730800,0
2017-06-30,3.776400,3.778200,3.742800,3.776400,3.776400,0
2017-07-03,3.742800,3.774900,3.736000,3.742800,3.742800,0
2017-07-04,3.750900,3.751700,3.723200,3.750900,3.750900,0
2017-07-05,3.723200,3.768500,3.723100,3.756100,3.756100,0
2017-07-06,3.727300,3.779000,3.713100,3.727300,3.727300,0
2017-07-07,3.764100,3.764300,3.731300,3.764100,3.764100,0
2017-07-10,3.739400,3.741900,3.706900,3.735500,3.735500,0
2017-07-11,null,null,null,null,null,null
2017-07-12,3.729500,3.734800,3.674100,3.729500,3.729500,0
2017-07-13,3.660000,3.671700,3.645200,3.660000,3.660000,0
2017-07-14,3.657900,3.664200,3.640600,3.657900,3.657900,0
2017-07-17,3.642100,3.651500,3.619100,3.640600,3.640600,0
2017-07-18,3.619100,3.675800,3.619100,3.647800,3.647800,0
2017-07-19,3.639200,3.643500,3.610400,3.639200,3.639200,0
2017-07-20,3.610400,3.653100,3.598400,3.626600,3.626600,0
2017-07-21,3.598400,3.641600,3.598400,3.626700,3.626700,0
2017-07-24,3.661500,3.667900,3.634500,3.609500,3.609500,0
2017-07-25,3.634500,3.689000,3.634500,3.657500,3.657500,0
2017-07-26,3.690100,3.693400,3.668900,3.690100,3.690100,0
2017-07-27,3.677700,3.692800,3.649100,3.677700,3.677700,0
2017-07-28,3.682900,3.699100,3.667500,3.682900,3.682900,0
2017-07-31,3.676100,3.702000,3.650000,3.676100,3.676100,0
2017-08-01,3.693000,3.696100,3.666300,3.693000,3.693000,0
2017-08-02,3.668800,3.709700,3.668800,3.688400,3.688400,0
2017-08-03,3.674000,3.708300,3.660900,3.686200,3.686200,0
2017-08-04,3.695200,3.697000,3.661500,3.695200,3.695200,0
2017-08-07,3.670300,3.694400,3.668700,3.670300,3.670300,0
2017-08-08,3.684400,3.695600,3.665500,3.684400,3.684400,0
2017-08-09,3.672500,3.698800,3.645700,3.672500,3.672500,0
2017-08-10,3.708200,3.709300,3.674700,3.706600,3.706600,0
2017-08-11,3.732300,3.746700,3.709000,3.732300,3.732300,0
2017-08-14,3.773200,3.775400,3.736100,3.773200,3.773200,0
2017-08-15,3.749500,3.757400,3.721400,3.749500,3.749500,0
2017-08-16,3.716800,3.722000,3.683500,3.716800,3.716800,0
2017-08-17,3.683500,3.718200,3.673200,3.707400,3.707400,0
2017-08-18,3.715700,3.732500,3.700300,3.714100,3.714100,0
2017-08-21,3.696400,3.714700,3.675100,3.705100,3.705100,0
2017-08-22,3.734100,3.736900,3.694000,3.734100,3.734100,0
2017-08-23,3.694000,3.737400,3.694000,3.715700,3.715700,0
2017-08-24,3.707200,3.713600,3.678400,3.707200,3.707200,0
2017-08-25,3.710200,3.735500,3.695100,3.710200,3.710200,0
2017-08-28,3.762800,3.776200,3.747300,3.695100,3.695100,0
2017-08-29,3.785000,3.818000,3.785000,3.785000,3.785000,0
2017-08-30,3.784900,3.789500,3.757500,3.784900,3.784900,0
2017-08-31,3.754300,3.758700,3.716200,3.754300,3.754300,0
2017-09-01,3.723500,3.748300,3.709700,3.744500,3.744500,0
2017-09-04,3.720300,3.741700,3.717400,3.725200,3.725200,0
2017-09-05,3.717400,3.736800,3.697500,3.731000,3.731000,0
2017-09-06,3.712500,3.720000,3.693300,3.712500,3.712500,0
2017-09-07,3.692500,3.732500,3.689100,3.692500,3.692500,0
2017-09-08,3.723200,3.742500,3.709500,3.723200,3.723200,0
2017-09-11,3.711500,3.711500,3.683700,3.715500,3.715500,0
2017-09-12,3.707600,3.723600,3.678900,3.707600,3.707600,0
2017-09-13,3.737500,3.751700,3.721000,3.737500,3.737500,0
2017-09-14,3.722400,3.736900,3.706100,3.722400,3.722400,0
2017-09-15,3.715100,3.742600,3.703000,3.713500,3.713500,0
2017-09-18,3.712800,3.739600,3.692600,3.712800,3.712800,0
2017-09-19,3.747000,3.761200,3.735600,3.747000,3.747000,0
2017-09-20,3.755200,3.764800,3.738200,3.755200,3.755200,0
2017-09-21,3.714200,3.746000,3.703300,3.714200,3.714200,0
2017-09-22,3.744900,3.761700,3.729600,3.744900,3.744900,0
2017-09-25,3.730100,3.736400,3.686300,3.730100,3.730100,0
2017-09-26,3.740800,3.742800,3.699200,3.740800,3.740800,0
2017-09-27,3.727700,3.747400,3.695400,3.729200,3.729200,0
2017-09-28,3.748100,3.766400,3.739200,3.748100,3.748100,0
2017-09-29,3.736100,3.763000,3.727300,3.745700,3.745700,0
2017-10-02,3.732800,3.732800,3.691200,3.732800,3.732800,0
2017-10-03,3.698200,3.712700,3.683900,3.698200,3.698200,0
2017-10-04,3.688100,3.701000,3.668800,3.686400,3.686400,0
2017-10-05,3.681700,3.687500,3.655200,3.681700,3.681700,0
2017-10-06,3.657100,3.707900,3.657100,3.690100,3.690100,0
2017-10-09,3.667500,3.741500,3.667500,3.667500,3.667500,0
2017-10-10,3.739200,3.760100,3.727700,3.739200,3.739200,0
2017-10-11,3.731300,3.761300,3.731300,3.752100,3.752100,0
2017-10-12,3.758500,3.763100,3.734000,3.758300,3.758300,0
2017-10-13,3.747200,3.754400,3.724400,3.747200,3.747200,0
2017-10-16,3.714600,3.737700,3.687600,3.714600,3.714600,0
2017-10-17,3.736500,3.736500,3.705700,3.736500,3.736500,0
2017-10-18,3.712700,3.740300,3.700300,3.712700,3.712700,0
2017-10-19,3.737300,3.758700,3.730100,3.737300,3.737300,0
2017-10-20,3.747300,3.761500,3.714800,3.747300,3.747300,0
2017-10-23,3.756800,3.777000,3.741100,3.714800,3.714800,0
2017-10-24,3.802200,3.840700,3.781200,3.802200,3.802200,0
2017-10-25,3.781200,3.836200,3.781200,3.811800,3.811800,0
2017-10-26,3.816900,3.823400,3.795300,3.816900,3.816900,0
2017-10-27,3.795300,3.830800,3.775500,3.824400,3.824400,0
2017-10-30,3.800900,3.800900,3.743500,3.752600,3.752600,0
2017-10-31,3.826300,3.828800,3.795300,3.827900,3.827900,0
2017-11-01,3.806900,3.820900,3.789000,3.807900,3.807900,0
2017-11-02,3.796300,3.814400,3.782400,3.795500,3.795500,0
2017-11-03,3.806000,3.865600,3.787900,3.806200,3.806200,0
2017-11-06,3.843700,3.845800,3.784300,3.843700,3.843700,0
2017-11-07,3.768800,3.802100,3.751400,3.769800,3.769800,0
2017-11-08,3.790200,3.794400,3.752500,3.791500,3.791500,0
2017-11-09,3.768900,3.790400,3.749400,3.769100,3.769100,0
2017-11-10,3.783600,3.813000,3.776200,3.784200,3.784200,0
2017-11-13,3.817400,3.838700,3.772800,3.817400,3.817400,0
2017-11-14,3.822600,3.881600,3.801700,3.820900,3.820900,0
2017-11-15,3.903000,3.925100,3.900200,3.903400,3.903400,0
2017-11-16,null,null,null,null,null,null
2017-11-17,3.852900,3.869000,3.845200,3.852300,3.852300,0
2017-11-20,3.845200,3.845200,3.810900,3.838100,3.838100,0
2017-11-21,3.820000,3.825700,3.793800,3.819000,3.819000,0
2017-11-22,3.822800,3.831500,3.796700,3.821200,3.821200,0
2017-11-23,3.806600,3.837300,3.805600,3.806500,3.806500,0
2017-11-24,3.814100,3.848800,3.808100,3.814600,3.814600,0
2017-11-27,3.808100,3.860400,3.808100,3.853100,3.853100,0
2017-11-28,3.838500,3.841900,3.800500,3.838100,3.838100,0
2017-11-29,3.802900,3.828500,3.784200,3.802700,3.802700,0
2017-11-30,3.843400,3.908000,3.826500,3.843100,3.843100,0
2017-12-01,3.891000,3.902300,3.857500,3.889700,3.889700,0
2017-12-04,3.870200,3.870200,3.834700,3.863900,3.863900,0
2017-12-05,3.845100,3.849000,3.809100,3.846200,3.846200,0
2017-12-06,3.828700,3.838200,3.805700,3.830500,3.830500,0
2017-12-07,3.814900,3.906000,3.807700,3.815900,3.815900,0
2017-12-08,3.870500,3.888000,3.814600,3.870100,3.870100,0
2017-12-11,3.843200,3.885800,3.843200,3.868800,3.868800,0
2017-12-12,3.886400,3.905200,3.869100,3.888100,3.888100,0
2017-12-13,3.879000,3.893300,3.862500,3.878700,3.878700,0
2017-12-14,3.913100,3.956500,3.906300,3.914700,3.914700,0
2017-12-15,3.932100,3.941100,3.889000,3.930900,3.930900,0
2017-12-18,3.868600,3.889000,3.858300,3.889000,3.889000,0
2017-12-19,3.874700,3.906100,3.857300,3.875200,3.875200,0
2017-12-20,3.891000,3.913500,3.857300,3.891400,3.891400,0
2017-12-21,3.912800,3.929300,3.884300,3.914600,3.914600,0
2017-12-22,3.916800,3.939700,3.884300,3.920300,3.920300,0
2017-12-25,3.953200,3.953200,3.904400,3.953200,3.953200,0
2017-12-26,3.904400,3.957700,3.904400,3.953200,3.953200,0
2017-12-27,3.923300,3.935100,3.904400,3.922100,3.922100,0
2017-12-28,3.940700,3.955500,3.906900,3.940400,3.940400,0
2017-12-29,3.951600,3.978900,3.919900,3.951100,3.951100,0
2018-01-01,3.970300,3.970300,3.970300,3.970300,3.970300,0
2018-01-02,3.970300,3.997300,3.922100,3.945700,3.945700,0
2018-01-03,3.927200,3.928800,3.883900,3.928200,3.928200,0
2018-01-04,3.882500,3.906000,3.867200,3.884100,3.884100,0
2018-01-05,3.898400,3.911400,3.882300,3.900100,3.900100,0
2018-01-08,3.880800,3.884100,3.854700,3.883600,3.883600,0
2018-01-09,3.874800,3.876700,3.837800,3.874300,3.874300,0
2018-01-10,3.873000,3.905200,3.867400,3.871400,3.871400,0
2018-01-11,3.855400,3.890900,3.830700,3.856200,3.856200,0
2018-01-12,3.871300,3.913100,3.867800,3.867100,3.867100,0
2018-01-15,3.903600,3.937900,3.877200,3.877200,3.877200,0
2018-01-16,3.941000,3.953500,3.917500,3.941800,3.941800,0
2018-01-17,3.951100,3.967700,3.920400,3.952100,3.952100,0
2018-01-18,3.922600,3.941400,3.919600,3.924200,3.924200,0
2018-01-19,3.921600,3.937100,3.911500,3.919800,3.919800,0
2018-01-22,3.911500,3.924600,3.877600,3.902200,3.902200,0
2018-01-23,3.922300,3.970700,3.910100,3.920700,3.920700,0
2018-01-24,3.979500,3.995600,3.924800,3.981100,3.981100,0
2018-01-25,3.896700,3.941100,3.877000,3.895000,3.895000,0
2018-01-26,3.899400,3.928800,3.886000,3.897800,3.897800,0
2018-01-29,3.909900,3.926200,3.887800,3.909900,3.909900,0
2018-01-30,3.903500,3.957900,3.889600,3.901900,3.901900,0
2018-01-31,3.943400,3.961100,3.901900,3.944000,3.944000,0
2018-02-01,3.953400,3.968600,3.924800,3.952900,3.952900,0
2018-02-02,3.956400,4.006200,3.947300,3.958000,3.958000,0
2018-02-05,4.006200,4.026000,4.000300,4.006200,4.006200,0
2018-02-06,4.032700,4.056000,3.998200,4.030900,4.030900,0
2018-02-07,3.999400,4.013200,3.975300,4.001000,4.001000,0
2018-02-08,4.010800,4.028600,3.973500,4.009200,4.009200,0
2018-02-09,4.024900,4.043100,4.002400,4.024700,4.024700,0
2018-02-12,4.002100,4.046800,4.002100,4.026500,4.026500,0
2018-02-13,4.048800,4.073100,4.041700,4.050500,4.050500,0
2018-02-14,4.067700,4.079500,4.023800,4.067000,4.067000,0
2018-02-15,4.006600,4.034600,3.981900,4.008200,4.008200,0
2018-02-16,4.030200,4.048400,4.004400,4.032600,4.032600,0
2018-02-19,4.004600,4.014900,3.988700,4.004600,4.004600,0
2018-02-20,4.007000,4.016200,3.985600,4.005300,4.005300,0
2018-02-21,4.010900,4.014600,3.984000,4.012500,4.012500,0
2018-02-22,4.009400,4.016800,3.984000,4.011200,4.011200,0
2018-02-23,4.002200,4.004000,3.970800,4.003000,4.003000,0
2018-02-26,3.976500,3.995800,3.969800,3.970700,3.970700,0
2018-02-27,3.967500,3.981300,3.947100,3.965900,3.965900,0
2018-02-28,3.971400,3.975600,3.950500,3.973000,3.973000,0
2018-03-01,3.952100,3.976700,3.934000,3.953900,3.953900,0
2018-03-02,3.984600,4.019500,3.977600,3.986200,3.986200,0
2018-03-05,4.003100,4.014200,3.977600,4.003100,4.003100,0
2018-03-06,3.998700,4.017000,3.977600,3.996600,3.996600,0
2018-03-07,3.981900,4.014000,3.958100,3.980100,3.980100,0
2018-03-08,4.023600,4.031600,3.992300,4.023400,4.023400,0
2018-03-09,4.017100,4.022200,3.982400,4.017400,4.017400,0
2018-03-12,4.001600,4.017800,3.980200,4.001600,4.001600,0
2018-03-13,4.020400,4.025600,3.995900,4.020200,4.020200,0
2018-03-14,4.037400,4.042000,4.014700,4.035600,4.035600,0
2018-03-15,4.030100,4.061300,4.020700,4.030500,4.030500,0
2018-03-16,4.039300,4.061200,4.025400,4.039100,4.039100,0
2018-03-19,4.028000,4.052900,4.016500,4.028000,4.028000,0
2018-03-20,4.050300,4.055100,4.018800,4.050500,4.050500,0
2018-03-21,4.053900,4.066300,4.029800,4.052200,4.052200,0
2018-03-22,4.040500,4.067100,4.006400,4.038200,4.038200,0
2018-03-23,4.081500,4.090000,4.061800,4.083200,4.083200,0
2018-03-26,4.064400,4.116200,4.064400,4.087600,4.087600,0
2018-03-27,4.121300,4.127800,4.083900,4.121300,4.121300,0
2018-03-28,4.122500,4.127500,4.096500,4.122500,4.122500,0
2018-03-29,4.084600,4.096400,4.067100,4.082700,4.082700,0
2018-03-30,4.062600,4.067100,4.062600,4.062600,4.062600,0
2018-04-02,4.067100,4.067100,4.067100,4.062600,4.062600,0
2018-04-03,4.062600,4.079500,4.043400,4.067100,4.067100,0
2018-04-04,4.097900,4.133200,4.079400,4.097900,4.097900,0
2018-04-05,4.079400,4.087400,4.040100,4.085900,4.085900,0
2018-04-06,4.092700,4.140200,4.069000,4.094400,4.094400,0
2018-04-09,4.135600,4.179000,4.108500,4.135600,4.135600,0
2018-04-10,4.213200,4.242100,4.193200,4.213200,4.213200,0
2018-04-11,4.210900,4.234800,4.189600,4.210900,4.210900,0
2018-04-12,4.171000,4.173300,4.138300,4.171000,4.171000,0
2018-04-13,4.203100,4.220900,4.180100,4.203400,4.203400,0
2018-04-16,4.180100,4.248100,4.180100,4.217200,4.217200,0
2018-04-17,4.210400,4.240400,4.187800,4.230500,4.230500,0
2018-04-18,4.213200,4.220500,4.180000,4.213200,4.213200,0
2018-04-19,4.181200,4.205700,4.155600,4.181200,4.181200,0
2018-04-20,4.155600,4.190500,4.155600,4.173500,4.173500,0
2018-04-23,4.138400,4.210000,4.138400,4.189300,4.189300,0
2018-04-24,4.210600,4.246200,4.190500,4.210600,4.210600,0
2018-04-25,4.246200,4.275800,4.213100,4.246200,4.246200,0
2018-04-26,4.236600,4.265100,4.218600,4.236600,4.236600,0
2018-04-27,4.204600,4.206900,4.176300,4.204600,4.204600,0
2018-04-30,4.189600,4.212000,4.157000,4.189600,4.189600,0
2018-05-01,4.231500,4.231500,4.157000,4.231500,4.231500,0
2018-05-02,4.231500,4.247700,4.184700,4.157000,4.157000,0
2018-05-03,4.239500,4.259200,4.220800,4.239500,4.239500,0
2018-05-04,4.226400,4.241000,4.197600,4.226400,4.226400,0
2018-05-07,4.197600,4.235000,4.181900,4.197600,4.197600,0
2018-05-08,4.233600,4.256700,4.192900,4.233600,4.233600,0
2018-05-09,4.224600,4.272900,4.206500,4.224600,4.224600,0
2018-05-10,4.251000,4.270000,4.218100,4.251000,4.251000,0
2018-05-11,4.226800,4.293000,4.214800,4.226800,4.226800,0
2018-05-14,4.214800,4.337900,4.214800,4.296900,4.296900,0
2018-05-15,4.319000,4.363300,4.292900,4.319000,4.319000,0
2018-05-16,4.314200,4.346600,4.282400,4.315900,4.315900,0
2018-05-17,4.339200,4.368900,4.302700,4.339200,4.339200,0
2018-05-18,4.354700,4.435300,4.330000,4.354700,4.354700,0
2018-05-21,4.330000,4.391900,4.330000,4.395800,4.395800,0
2018-05-22,4.330700,4.345900,4.279900,4.330700,4.330700,0
2018-05-23,4.295600,4.300700,4.247900,4.295600,4.295600,0
2018-05-24,4.243900,4.283600,4.226600,4.243900,4.243900,0
2018-05-25,4.273600,4.278900,4.247200,4.273600,4.273600,0
2018-05-28,4.248400,4.318300,4.231400,4.253000,4.253000,0
2018-05-29,4.339500,4.350800,4.290200,4.339500,4.339500,0
2018-05-30,4.294200,4.368400,4.288900,4.294200,4.294200,0
2018-05-31,4.307400,4.360500,4.307400,4.340400,4.340400,0
2018-06-01,4.350800,4.389200,4.335200,4.350800,4.350800,0
2018-06-04,4.335200,4.419500,4.335200,4.387000,4.387000,0
2018-06-05,4.379300,4.433900,4.349400,4.379300,4.379300,0
2018-06-06,4.459000,4.525600,4.453900,4.459000,4.459000,0
